id,file,status,source,detail,unknown,opcode_empty
00144,ConfidentialCarbonTaxRebateDistribution__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialCarbonTaxRebateDistribution__fhe_swap_0000.json (deployed_bytecode),,0
00145,ConfidentialCarbonTaxRebateDistribution__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialCarbonTaxRebateDistribution__dead_code_0000.json (deployed_bytecode),,0
00146,ConfidentialClinicalTrial__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialClinicalTrial__rename_0000.json (deployed_bytecode),,0
00147,ConfidentialClinicalTrial__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialClinicalTrial__fhe_swap_0000.json (deployed_bytecode),,0
00148,ConfidentialClinicalTrial__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialClinicalTrial__dead_code_0000.json (deployed_bytecode),,0
00149,ConfidentialCreditDelegation__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialCreditDelegation__dead_code_0000.json (deployed_bytecode),,0
00150,ConfidentialCrossMarginLending__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialCrossMarginLending__rename_0000.json (deployed_bytecode),,0
00151,ConfidentialCrossMarginLending__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialCrossMarginLending__expression_0000.json (deployed_bytecode),,0
00152,ConfidentialCrossMarginLending__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialCrossMarginLending__fhe_swap_0000.json (deployed_bytecode),,0
00153,ConfidentialCrossMarginLending__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialCrossMarginLending__dead_code_0000.json (deployed_bytecode),,0
00154,ConfidentialCryptocurrencyExchangeOrderBook__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialCryptocurrencyExchangeOrderBook__rename_0000.json (deployed_bytecode),,0
00155,ConfidentialCryptocurrencyExchangeOrderBook__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialCryptocurrencyExchangeOrderBook__expression_0000.json (deployed_bytecode),,0
00156,ConfidentialCryptocurrencyExchangeOrderBook__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialCryptocurrencyExchangeOrderBook__fhe_swap_0000.json (deployed_bytecode),,0
00157,ConfidentialCryptocurrencyExchangeOrderBook__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialCryptocurrencyExchangeOrderBook__dead_code_0000.json (deployed_bytecode),,0
00158,ConfidentialDAOTreasury_b8_001__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialDAOTreasury_b8_001__rename_0000.json (deployed_bytecode),,0
00159,ConfidentialDAOTreasury_b8_001__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialDAOTreasury_b8_001__expression_0000.json (deployed_bytecode),,0
00160,ConfidentialDAOTreasury_b8_001__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialDAOTreasury_b8_001__dead_code_0000.json (deployed_bytecode),,0
00161,ConfidentialDocumentVault__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialDocumentVault__rename_0000.json (deployed_bytecode),,0
00162,ConfidentialDocumentVault__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialDocumentVault__fhe_swap_0000.json (deployed_bytecode),,0
00163,ConfidentialDocumentVault__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialDocumentVault__dead_code_0000.json (deployed_bytecode),,0
00164,ConfidentialElectionCommissionVoting__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialElectionCommissionVoting__rename_0000.json (deployed_bytecode),,0
00165,ConfidentialElectionCommissionVoting__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialElectionCommissionVoting__fhe_swap_0000.json (deployed_bytecode),,0
00166,ConfidentialElectionCommissionVoting__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialElectionCommissionVoting__dead_code_0000.json (deployed_bytecode),,0
00167,ConfidentialEmployeeBonusSystem__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialEmployeeBonusSystem__rename_0000.json (deployed_bytecode),,0
00168,ConfidentialEmployeeBonusSystem__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialEmployeeBonusSystem__expression_0000.json (deployed_bytecode),,0
00169,ConfidentialEmployeeBonusSystem__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialEmployeeBonusSystem__dead_code_0000.json (deployed_bytecode),,0
00170,ConfidentialERC20StableCoin__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialERC20StableCoin__rename_0000.json (deployed_bytecode),,0
00171,ConfidentialERC20StableCoin__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialERC20StableCoin__expression_0000.json (deployed_bytecode),,0
00172,ConfidentialERC20StableCoin__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialERC20StableCoin__dead_code_0000.json (deployed_bytecode),,0
00173,ConfidentialEscrow_b12_004__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialEscrow_b12_004__rename_0000.json (deployed_bytecode),,0
00174,ConfidentialEscrow_b12_004__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialEscrow_b12_004__expression_0000.json (deployed_bytecode),,0
00175,ConfidentialEscrow_b12_004__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialEscrow_b12_004__dead_code_0000.json (deployed_bytecode),,0
00176,ConfidentialExecutiveSalaryBand__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialExecutiveSalaryBand__rename_0000.json (deployed_bytecode),,0
00177,ConfidentialExecutiveSalaryBand__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialExecutiveSalaryBand__expression_0000.json (deployed_bytecode),,0
00178,ConfidentialExecutiveSalaryBand__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialExecutiveSalaryBand__fhe_swap_0000.json (deployed_bytecode),,0
00179,ConfidentialExecutiveSalaryBand__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialExecutiveSalaryBand__dead_code_0000.json (deployed_bytecode),,0
00180,ConfidentialFeeOnTransferToken__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialFeeOnTransferToken__rename_0000.json (deployed_bytecode),,0
00181,ConfidentialFeeOnTransferToken__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialFeeOnTransferToken__expression_0000.json (deployed_bytecode),,0
00182,ConfidentialFeeOnTransferToken__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialFeeOnTransferToken__dead_code_0000.json (deployed_bytecode),,0
00183,ConfidentialGridEnergyTrade__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialGridEnergyTrade__rename_0000.json (deployed_bytecode),,0
00184,ConfidentialGridEnergyTrade__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialGridEnergyTrade__expression_0000.json (deployed_bytecode),,0
00185,ConfidentialGridEnergyTrade__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialGridEnergyTrade__dead_code_0000.json (deployed_bytecode),,0
00186,ConfidentialInsurancePremiumToken__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialInsurancePremiumToken__rename_0000.json (deployed_bytecode),,0
00187,ConfidentialInsurancePremiumToken__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialInsurancePremiumToken__expression_0000.json (deployed_bytecode),,0
00188,ConfidentialInsurancePremiumToken__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialInsurancePremiumToken__fhe_swap_0000.json (deployed_bytecode),,0
00189,ConfidentialInsurancePremiumToken__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialInsurancePremiumToken__dead_code_0000.json (deployed_bytecode),,0
00190,ConfidentialKYCRegistry__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialKYCRegistry__rename_0000.json (deployed_bytecode),,0
00191,ConfidentialKYCRegistry__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialKYCRegistry__expression_0000.json (deployed_bytecode),,0
00192,ConfidentialKYCRegistry__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialKYCRegistry__fhe_swap_0000.json (deployed_bytecode),,0
00193,ConfidentialKYCRegistry__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialKYCRegistry__dead_code_0000.json (deployed_bytecode),,0
00194,ConfidentialLimitOrder_b6_001__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialLimitOrder_b6_001__rename_0000.json (deployed_bytecode),,0
00195,ConfidentialLimitOrder_b6_001__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialLimitOrder_b6_001__expression_0000.json (deployed_bytecode),,0
00196,ConfidentialLimitOrder_b6_001__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialLimitOrder_b6_001__dead_code_0000.json (deployed_bytecode),,0
00197,ConfidentialLotteryJackpot__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialLotteryJackpot__rename_0000.json (deployed_bytecode),,0
00198,ConfidentialLotteryJackpot__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialLotteryJackpot__expression_0000.json (deployed_bytecode),,0
00199,ConfidentialLotteryJackpot__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialLotteryJackpot__fhe_swap_0000.json (deployed_bytecode),,0
00200,ConfidentialLotteryJackpot__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialLotteryJackpot__dead_code_0000.json (deployed_bytecode),,0
00201,ConfidentialLoyaltyPoints_b11_009__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialLoyaltyPoints_b11_009__rename_0000.json (deployed_bytecode),,0
00202,ConfidentialLoyaltyPoints_b11_009__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialLoyaltyPoints_b11_009__dead_code_0000.json (deployed_bytecode),,0
00203,ConfidentialMarginPosition__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialMarginPosition__rename_0000.json (deployed_bytecode),,0
00204,ConfidentialMarginPosition__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialMarginPosition__expression_0000.json (deployed_bytecode),,0
00205,ConfidentialMarginPosition__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialMarginPosition__dead_code_0000.json (deployed_bytecode),,0
00206,ConfidentialMatchmaking__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialMatchmaking__rename_0000.json (deployed_bytecode),,0
00207,ConfidentialMatchmaking__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialMatchmaking__fhe_swap_0000.json (deployed_bytecode),,0
00208,ConfidentialMatchmaking__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialMatchmaking__dead_code_0000.json (deployed_bytecode),,0
00209,ConfidentialMicroLendingPlatform__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialMicroLendingPlatform__rename_0000.json (deployed_bytecode),,0
00210,ConfidentialMicroLendingPlatform__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialMicroLendingPlatform__expression_0000.json (deployed_bytecode),,0
00211,ConfidentialMicroLendingPlatform__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialMicroLendingPlatform__fhe_swap_0000.json (deployed_bytecode),,0
00212,ConfidentialMicroLendingPlatform__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialMicroLendingPlatform__dead_code_0000.json (deployed_bytecode),,0
00213,ConfidentialMilitaryPensionFundManager__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialMilitaryPensionFundManager__rename_0000.json (deployed_bytecode),,0
00214,ConfidentialMilitaryPensionFundManager__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialMilitaryPensionFundManager__expression_0000.json (deployed_bytecode),,0
00215,ConfidentialMilitaryPensionFundManager__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialMilitaryPensionFundManager__fhe_swap_0000.json (deployed_bytecode),,0
00216,ConfidentialMilitaryPensionFundManager__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialMilitaryPensionFundManager__dead_code_0000.json (deployed_bytecode),,0
00217,ConfidentialNexusGovernanceToken__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialNexusGovernanceToken__rename_0000.json (deployed_bytecode),,0
00218,ConfidentialNexusGovernanceToken__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialNexusGovernanceToken__expression_0000.json (deployed_bytecode),,0
00219,ConfidentialNexusGovernanceToken__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialNexusGovernanceToken__dead_code_0000.json (deployed_bytecode),,0
00220,ConfidentialOilGasPipelineRevenueShare__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialOilGasPipelineRevenueShare__rename_0000.json (deployed_bytecode),,0
00221,ConfidentialOilGasPipelineRevenueShare__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialOilGasPipelineRevenueShare__expression_0000.json (deployed_bytecode),,0
00222,ConfidentialOilGasPipelineRevenueShare__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialOilGasPipelineRevenueShare__fhe_swap_0000.json (deployed_bytecode),,0
00223,ConfidentialOilGasPipelineRevenueShare__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialOilGasPipelineRevenueShare__dead_code_0000.json (deployed_bytecode),,0
00224,ConfidentialOmegaStablecoin__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialOmegaStablecoin__rename_0000.json (deployed_bytecode),,0
00225,ConfidentialOmegaStablecoin__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialOmegaStablecoin__expression_0000.json (deployed_bytecode),,0
00226,ConfidentialOptionPricing_b13_001__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialOptionPricing_b13_001__rename_0000.json (deployed_bytecode),,0
00227,ConfidentialOptionPricing_b13_001__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialOptionPricing_b13_001__expression_0000.json (deployed_bytecode),,0
00228,ConfidentialOptionPricing_b13_001__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialOptionPricing_b13_001__dead_code_0000.json (deployed_bytecode),,0
00229,ConfidentialOrganDonorRegistry__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialOrganDonorRegistry__rename_0000.json (deployed_bytecode),,0
00230,ConfidentialOrganDonorRegistry__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ConfidentialOrganDonorRegistry__fhe_swap_0000.json (deployed_bytecode),,0
00231,ConfidentialOrganDonorRegistry__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialOrganDonorRegistry__dead_code_0000.json (deployed_bytecode),,0
00232,ConfidentialPayrollVault__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialPayrollVault__rename_0000.json (deployed_bytecode),,0
00233,ConfidentialPayrollVault__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ConfidentialPayrollVault__expression_0000.json (deployed_bytecode),,0
00234,ConfidentialPayrollVault__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ConfidentialPayrollVault__dead_code_0000.json (deployed_bytecode),,0
00235,ConfidentialPayroll_b4_001__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ConfidentialPayroll_b4_001__rename_0000.json (deployed_bytecode),,0
